MAC,Accel,Load,V,Fxw,Zfore,Zaft,Pitch
28,0.7,7,6.211061632,5.678758178,-47.76253129,0.799182449,10.10482934
28,0.7,7,6.258197632,5.318721368,-47.70478829,0.426233449,10.09384234
28,0.7,7,6.317438632,5.258713598,-47.73366029,0.885247449,10.07187034
28,0.7,7,6.487949632,5.470315298,-48.10898429,0.397544449,10.06088334
28,0.7,7,6.512933632,4.990262948,-48.10898429,0.569675449,10.06088334
28,0.7,7,6.434117632,4.788137708,-48.13785629,-0.262288551,10.09933634
28,0.7,7,6.423814632,4.895517968,-49.03286129,-0.520484551,10.09933634
28,0.7,7,6.445450632,4.753400498,-48.48430929,-1.008187551,10.11032234
28,0.7,7,6.296317632,4.702869188,-49.26383029,-0.233600551,10.11032234
28,0.7,7,6.422784632,4.582853648,-48.77302129,0.024595449,10.11581534
28,0.7,7,6.284469632,4.822874918,-49.00399029,-0.864745551,10.11581534
28,0.7,7,6.450086632,4.908153248,-48.77302129,-0.836056551,10.09384234
28,0.7,7,6.601280632,5.577695558,-49.23495929,-0.836056551,10.08285634
28,0.7,7,6.524009632,5.511370148,-49.03286129,-0.864745551,10.06637734
28,0.7,7,6.579902632,5.388205598,-48.85963429,-0.434419551,10.04989734
28,0.7,7,6.758141632,5.441895728,-48.74415029,-1.237694551,10.04989734
28,0.7,7,6.526584632,4.712335838,-48.31108229,-1.524578551,10.03341834
28,0.7,7,6.580159632,5.283984158,-48.74415029,-1.409824551,10.03341834
28,0.7,7,6.630901632,5.568219098,-48.57092329,-1.524578551,10.02792434
28,0.7,7,6.696066632,5.138698058,-48.36882529,-1.553267551,9.994965339
28,0.7,7,6.751444632,5.053429538,-49.32157329,-2.040969551,9.989472339
28,0.7,7,6.590720632,4.832351378,-48.88850529,-1.008187551,9.989472339
28,0.7,7,6.677779632,5.745083588,-48.91737729,-1.696709551,9.994965339
28,0.7,7,6.471464632,5.385046778,-49.52367129,-2.844245551,10.01144534
28,0.7,7,6.633476632,4.977627668,-48.97511929,-3.159817551,10.02243134
28,0.7,7,6.662840632,4.766025968,-49.35044429,-2.786868551,10.04989734
28,0.7,7,6.743459632,4.393353878,-49.35044429,-3.102441551,10.04989734
28,0.7,7,6.821246632,5.066064818,-50.01448029,-3.073752551,10.02792434
28,0.7,7,6.748611632,4.939731638,-50.10109329,-2.700803551,10.02792434
28,0.7,7,6.688854632,5.501893688,-49.37931529,-3.045064551,10.02792434
28,0.7,7,6.656143632,5.672440538,-49.81238229,-3.245883551,10.00045934
28,0.7,7,6.712551632,4.636543778,-49.98560929,-3.790962551,9.994965339
28,0.7,7,6.893624632,5.119754948,-49.55254229,-3.504078551,9.983979339
28,0.7,7,6.910881632,4.952366918,-49.49479929,-3.905716551,9.967500339
28,0.7,7,6.808368632,5.372411498,-49.69689729,-4.249977551,9.923554339
28,0.7,7,6.792398632,5.160809798,-49.72576929,-3.848339551,9.912568339
28,0.7,7,6.774368632,5.113437308,-49.49479929,-4.249977551,9.912568339
28,0.7,7,6.844685632,5.340823298,-49.63915529,-3.991781551,9.912568339
28,0.7,7,6.916290632,4.791296528,-49.84125329,-4.106535551,9.923554339
28,0.7,7,6.594326632,5.078690288,-49.78351129,-4.049158551,9.940034339
28,0.7,7,7.139607632,5.710346378,-50.21657829,-4.077846551,9.940034339
28,0.7,7,6.946169632,6.225135938,-50.21657829,-4.479484551,9.907075339
28,0.7,7,6.973472632,4.917619898,-50.30319129,-5.110629551,9.912568339
28,0.7,7,6.940245632,4.778661248,-49.87012429,-4.135223551,9.923554339
28,0.7,7,7.056153632,5.223976388,-50.44754729,-4.278665551,9.934541339
28,0.7,7,7.079334632,5.565060278,-50.59190329,-5.311448551,9.918061339
28,0.7,7,7.159955632,5.394513428,-50.18770729,-4.737680551,9.918061339
28,0.7,7,6.900321632,4.747082858,-49.52367129,-4.852433551,9.918061339
28,0.7,7,7.077789632,5.830352108,-49.66802629,-5.081940551,9.896088339
28,0.7,7,6.734702632,5.208182288,-50.56303229,-4.967187551,9.879609339
28,0.7,7,7.065168632,5.574536738,-50.70738729,-5.799150551,9.890595339
28,0.7,7,7.037607632,5.328197828,-50.96722829,-5.254071551,9.907075339
28,0.7,7,6.897488632,5.293450808,-50.93835729,-6.086034551,9.879609339
28,0.7,7,7.410060632,5.186070548,-51.28481029,-6.200788551,9.868623339
28,0.7,7,7.049456632,4.683916268,-50.88061429,-5.913904551,9.852143339
28,0.7,7,7.098910632,5.135539238,-51.02497029,-6.831933551,9.841157339
28,0.7,7,7.220485632,5.422942808,-51.34255329,-6.430295551,9.791718339
28,0.7,7,7.015199632,5.325039008,-50.70738729,-6.717179551,9.769746339
28,0.7,7,7.120031632,5.700869918,-50.82287229,-6.573737551,9.753266339
28,0.7,7,6.849064632,6.490427768,-51.16932629,-7.348324551,9.736787339
28,0.7,7,7.211212632,4.923937538,-50.38980529,-7.176194551,9.747773339
28,0.7,7,6.800898632,4.424942078,-51.11158329,-6.745868551,9.764253339
28,0.7,7,7.235167632,4.819716098,-51.08271229,-7.176194551,9.753266339
28,0.7,7,7.194985632,5.956685288,-50.85174329,-7.635208551,9.747773339
28,0.7,7,7.172834632,4.819716098,-51.25593929,-7.635208551,9.753266339
28,0.7,7,7.259121632,5.119754948,-50.67851629,-7.663896551,9.764253339
28,0.7,7,7.167940632,5.745083588,-51.19819729,-6.860621551,9.725800339
28,0.7,7,7.497894632,6.124073318,-51.37142429,-7.864715551,9.703828339
28,0.7,7,7.845881632,5.220817568,-51.08271229,-7.692585551,9.709321339
28,0.7,7,7.300333632,4.800772988,-51.11158329,-7.836027551,9.720307339
28,0.7,7,7.262985632,5.309244908,-51.86223329,-8.208976551,9.698335339
28,0.7,7,7.300591632,5.059747178,-50.88061429,-8.524548551,9.703828339
28,0.7,7,7.337424632,4.320720638,-50.21657829,-7.635208551,9.709321339
28,0.7,7,7.322485632,5.549275988,-50.79400129,-7.491766551,9.698335339
28,0.7,7,7.428348632,5.899836338,-50.18770729,-7.549143551,9.681855339
28,0.7,7,7.576712632,5.561901458,-50.47641829,-8.180287551,9.676362339
28,0.7,7,7.391515632,6.468316028,-50.70738729,-8.237664551,9.676362339
28,0.7,7,7.407485632,5.170286258,-50.93835729,-8.495860551,9.659882339
28,0.7,7,7.412121632,5.287142978,-51.77562029,-8.438483551,9.665376339
28,0.7,7,7.462091632,4.674439808,-51.80449129,-8.352418551,9.692841339
28,0.7,7,7.471621632,5.321880188,-52.46852729,-9.241758551,9.692841339
28,0.7,7,7.376833632,4.987104128,-52.20868729,-9.040939551,9.736787339
28,0.7,7,7.466470632,4.683916268,-51.80449129,-8.094222551,9.736787339
28,0.7,7,7.516439632,5.833510928,-51.60239329,-8.524548551,9.769746339
28,0.7,7,7.580318632,4.983945308,-51.80449129,-8.381106551,9.769746339
28,0.7,7,7.573106632,5.798773718,-51.57352229,-8.725367551,9.736787339
28,0.7,7,7.573106632,5.704028738,-51.80449129,-8.323729551,9.736787339
28,0.7,7,7.357000632,5.896677518,-51.91997529,-9.327823551,9.709321339
28,0.7,7,7.626682632,5.103960848,-51.94884729,-9.299135551,9.709321339
28,0.7,7,7.458742632,4.620749678,-51.77562029,-8.237664551,9.703828339
28,0.7,7,7.862108632,5.407148708,-51.80449129,-9.356512551,9.698335339
28,0.7,7,7.643940632,5.985104858,-52.58401229,-10.27454055,9.681855339
28,0.7,7,7.602470632,5.770344338,-51.66013529,-8.639302551,9.703828339
28,0.7,7,7.660425632,5.577695558,-51.42916629,-9.012251551,9.703828339
28,0.7,7,7.643940632,5.656656248,-52.32417129,-9.786838551,9.725800339
28,0.7,7,7.683607632,4.551265448,-52.35304329,-9.815526551,9.725800339
28,0.7,7,7.599122632,4.933413998,-52.15094529,-8.868809551,9.764253339
28,0.7,7,7.259379632,4.886041508,-53.45014629,-9.356512551,9.764253339
28,0.7,7,7.675107632,4.409147978,-52.55514029,-10.13109855,9.797212339
28,0.7,7,7.686440632,4.557583088,-51.80449129,-9.327823551,9.797212339
28,0.7,7,7.636985632,5.621909228,-51.66013529,-9.844214551,9.802705339
28,0.7,7,7.708334632,5.457680018,-52.69949629,-9.729461551,9.775239339
28,0.7,7,7.620243632,4.788137708,-52.20868729,-9.672084551,9.764253339
28,0.7,7,8.005322632,5.915630438,-51.45803729,-9.643396551,9.725800339
28,0.7,7,7.711683632,4.895517968,-52.43965629,-10.21716355,9.698335339
28,0.7,7,7.805184632,4.728129938,-51.94884729,-10.87699655,9.681855339
28,0.7,7,7.630546632,4.674439808,-52.41078529,-10.18847555,9.681855339
28,0.7,7,7.833260632,4.450202828,-53.04595029,-10.44667155,9.665376339
28,0.7,7,7.797456632,5.795614898,-52.98820829,-10.33191755,9.665376339
28,0.7,7,7.952776632,4.611273218,-52.69949629,-10.59011255,9.709321339
28,0.7,7,7.635955632,5.233452848,-53.10369229,-10.56142455,9.709321339
28,0.7,7,7.858502632,5.088166748,-53.04595029,-11.33601155,9.753266339
28,0.7,7,7.877306632,4.377569588,-53.01707929,-10.21716355,9.753266339
28,0.7,7,8.029020632,4.889200328,-53.42127529,-10.61880155,9.791718339
28,0.7,7,7.927018632,3.881723138,-53.50788829,-11.24994555,9.791718339
28,0.7,7,7.868806632,4.481791028,-53.16143429,-10.36060555,9.775239339
28,0.7,7,8.026702632,5.732448308,-52.26642929,-10.41798255,9.736787339
28,0.7,7,7.825275632,5.211341108,-53.13256329,-11.24994555,9.709321339
28,0.7,7,7.895079632,5.508211328,-53.42127529,-11.65158355,9.692841339
28,0.7,7,8.137203632,4.965002198,-52.67062529,-11.39338755,9.698335339
28,0.7,7,7.935003632,4.734447578,-53.42127529,-12.22535155,9.681855339
28,0.7,7,8.010989632,4.766025968,-53.36353229,-11.47945355,9.676362339
28,0.7,7,7.867260632,4.762867148,-52.93046529,-11.73764855,9.665376339
28,0.7,7,7.970034632,5.868257948,-52.78611029,-11.79502555,9.659882339
28,0.7,7,7.892503632,4.399671518,-53.76772829,-11.59420655,9.654389339
28,0.7,7,7.939897632,4.510210598,-52.93046529,-11.88109055,9.681855339
28,0.7,7,7.437879632,5.713495388,-53.24804829,-11.39338755,9.692841339
28,0.7,7,8.357435632,4.219658018,-53.07482129,-11.56551855,9.681855339
28,0.7,7,7.832229632,4.172285528,-53.04595029,-10.59011255,9.681855339
28,0.7,7,7.631576632,5.287142978,-52.78611029,-10.96306255,9.681855339
28,0.7,7,8.020262632,5.157650978,-53.45014629,-11.68027155,9.676362339
28,0.7,7,7.988580632,4.507051778,-53.53675929,-10.64748955,9.698335339
28,0.7,7,8.143901632,5.754560048,-52.67062529,-12.02453255,9.703828339
28,0.7,7,7.957155632,4.396512698,-53.45014629,-11.90977855,9.676362339
28,0.7,7,7.986262632,4.996580588,-53.33466129,-11.62289455,9.665376339
28,0.7,7,8.127931632,4.304926538,-53.39240429,-11.76633655,9.676362339
28,0.7,7,8.088778632,4.946049278,-53.30579029,-12.56961155,9.681855339
28,0.7,7,8.115309632,4.519687058,-53.79659929,-12.16797455,9.692841339
28,0.7,7,8.281964632,4.775502428,-53.56563029,-11.82371355,9.698335339
28,0.7,7,8.134370632,4.595488928,-53.59450129,-12.25403955,9.692841339
28,0.7,7,8.333480632,3.872246678,-54.20079529,-11.76633655,9.698335339
28,0.7,7,8.150082632,4.213340378,-54.31628029,-12.31141655,9.698335339
28,0.7,7,8.120461632,4.595488928,-53.96982629,-12.31141655,9.720307339
28,0.7,7,8.074354632,4.273348148,-53.91208429,-13.08600255,9.725800339
28,0.7,7,8.180992632,4.573377188,-52.93046529,-12.28272755,9.703828339
28,0.7,7,8.408437632,4.886041508,-53.04595029,-12.34010455,9.676362339
28,0.7,7,7.879881632,5.006057048,-53.96982629,-12.74174255,9.626923339
28,0.7,7,8.218599632,4.851304298,-52.72836729,-12.59830055,9.610444339
28,0.7,7,8.114536632,4.535481158,-52.84385229,-12.39748155,9.566499339
28,0.7,7,8.176871632,4.282814798,-54.34515129,-13.88927755,9.533540339
28,0.7,7,8.046020632,4.026999428,-53.62337329,-12.54092355,9.533540339
28,0.7,7,8.089294632,4.428100898,-53.76772829,-11.88109055,9.533540339
28,0.7,7,7.874987632,4.415465618,-54.05644029,-13.14337955,9.533540339
28,0.7,7,8.044990632,4.447044008,-53.53675929,-12.39748155,9.577485339
28,0.7,7,8.129734632,5.542958348,-54.05644029,-12.45485855,9.588471339
28,0.7,7,8.162446632,4.368093128,-54.02756929,-12.65567655,9.604951339
28,0.7,7,8.043187632,4.289132438,-53.99869729,-12.51223555,9.615937339
28,0.7,7,8.387057632,3.651168518,-53.24804829,-12.59830055,9.610444339
28,0.7,7,8.008413632,4.172285528,-54.20079529,-13.57370555,9.610444339
28,0.7,7,8.278615632,4.289132438,-54.46063629,-12.05322055,9.588471339
28,0.7,7,8.185886632,4.965002198,-53.76772829,-12.88518455,9.588471339
28,0.7,7,8.194902632,5.107119668,-54.34515129,-13.22944455,9.566499339
28,0.7,7,8.268312632,4.270189328,-53.65224429,-12.82780755,9.566499339
28,0.7,7,8.248994632,3.843827108,-53.47901729,-13.02862555,9.555512339
28,0.7,7,8.261873632,3.755389958,-53.73885729,-14.03271955,9.517060339
28,0.7,7,8.346102632,4.052269988,-54.37402229,-12.71305355,9.517060339
28,0.7,7,8.178932632,3.897517238,-53.39240429,-12.71305355,9.500581339
28,0.7,7,8.151628632,4.589171288,-53.53675929,-12.65567655,9.484101339
28,0.7,7,8.188204632,4.724971118,-53.62337329,-12.79911855,9.473115339
28,0.7,7,8.112476632,4.519687058,-53.65224429,-12.79911855,9.473115339
28,0.7,7,8.080278632,4.358616668,-54.63386229,-13.83190055,9.506074339
28,0.7,7,8.295358632,3.025839878,-54.86483229,-13.08600255,9.506074339
28,0.7,7,8.246933632,3.227965118,-54.40289329,-12.88518455,9.539033339
28,0.7,7,8.153689632,3.227965118,-54.63386229,-12.94256055,9.539033339
28,0.7,7,8.110158632,3.824874188,-55.21128529,-13.22944455,9.561005339
28,0.7,7,8.063020632,3.982785758,-54.46063629,-13.17206755,9.604951339
28,0.7,7,7.988837632,4.083848378,-54.74934729,-12.97124955,9.610444339
28,0.7,7,8.136173632,3.783819338,-55.70209429,-13.91796555,9.610444339
28,0.7,7,8.434195632,3.243759218,-54.98031629,-13.88927755,9.610444339
28,0.7,7,8.213190632,3.916460348,-55.06692929,-13.45895155,9.577485339
28,0.7,7,8.216023632,3.107959388,-55.26902729,-14.17616155,9.550019339
28,0.7,7,8.234054632,3.992262218,-54.28740929,-13.48764055,9.500581339
28,0.7,7,8.262903632,3.998579858,-53.70998629,-12.62698855,9.473115339
28,0.7,7,8.201856632,4.409147978,-53.82547129,-14.37698055,9.374238339
28,0.7,7,8.226326632,3.635384228,-53.79659929,-13.25813355,9.374238339
28,0.7,7,8.193098632,4.030158248,-53.85434229,-12.56961155,9.335786339
28,0.7,7,8.186917632,3.186910268,-53.39240429,-13.40157455,9.335786339
28,1,7,0.003410384,-0.077852985,-0.021546583,-0.514793788,-0.483548014
28,1,7,-0.004831616,0.215858415,-0.570099583,-0.772989788,0.137179986
28,1,7,0.007788384,-0.131543115,0.093938417,-1.031184788,0.142672986
28,1,7,0.006758384,0.209540775,-0.165902583,-0.457416788,0.142672986
28,1,7,-0.013588616,0.168485925,-0.050417583,-0.170532788,0.137179986
28,1,7,-0.006891616,-0.055751055,-0.281387583,-0.084467788,0.142672986
28,1,7,0.006758384,-0.008378565,-0.368000583,-0.371351788,0.153658986
28,1,7,0.008046384,0.193746675,0.122810417,-0.113155788,0.153658986
28,1,7,0.017833384,0.076899765,-0.570099583,-0.227909788,0.153658986
28,1,7,0.001349384,0.285342645,-0.021546583,-0.084467788,0.153658986
28,1,7,-0.001225616,-0.021013845,-0.627842583,0.259793212,0.153658986
28,1,7,-0.001483616,-0.058909875,-0.310258583,-0.141844788,0.159151986
28,1,7,0.001607384,-0.115758825,-0.772198583,-0.400039788,0.159151986
28,1,7,-0.007664616,0.481150245,-0.281387583,0.001598212,0.159151986
28,1,7,-0.006119616,0.500103165,-0.310258583,-0.256597788,0.159151986
28,1,7,-0.003543616,0.853822335,-0.656713583,-0.600858788,0.159151986
28,1,7,-0.009209616,0.326397495,0.469264417,-1.059873788,0.159151986
28,1,7,-0.004058616,0.471673785,-0.223644583,-0.227909788,0.159151986
28,1,7,-0.001483616,0.086366415,-0.223644583,-0.887742788,0.159151986
28,1,7,-0.003543616,-0.478954455,-0.137031583,-0.400039788,0.131685986
28,1,7,-0.002513616,-0.074703975,0.209423417,-0.256597788,0.109713986
28,1,7,0.014999384,0.503261985,0.324908417,-0.113155788,0.104220986
28,1,7,-0.034450616,0.680116665,0.411522417,-0.170532788,0.109713986
28,1,7,-0.036252616,0.781179285,-0.165902583,-0.141844788,0.115206986
28,1,7,-0.022345616,0.367452345,-0.079288583,0.259793212,0.131685986
28,1,7,-0.001998616,0.073740945,0.469264417,-0.371351788,0.131685986
28,1,7,-0.012558616,0.215858415,0.671363417,-0.371351788,0.131685986
28,1,7,0.006243384,0.209540775,0.815719417,0.288482212,0.131685986
28,1,7,0.039209384,0.496944345,0.065067417,-0.055778788,0.137179986
28,1,7,0.059556384,1.030686825,0.988947417,0.173728212,0.137179986
28,1,7,0.015515384,0.616950075,0.324908417,0.546677212,0.153658986
28,1,7,0.257614384,0.459038505,0.700234417,0.173728212,0.153658986
28,1,7,0.129610384,0.689593125,0.122810417,-0.600858788,0.159151986
28,1,7,0.074237384,0.288501465,0.671363417,-0.285286788,0.159151986
28,1,7,0.001607384,0.174803565,0.931204417,0.345858212,0.142672986
28,1,7,0.031998384,0.285342645,0.382651417,0.460612212,0.142672986
28,1,7,0.207134384,0.481150245,0.757977417,-0.113155788,0.137179986
28,1,7,0.008818384,0.803291025,0.324908417,0.345858212,0.142672986
28,1,7,0.075782384,0.733806795,0.555878417,-0.027090788,0.142672986
28,1,7,0.044360384,0.263230905,0.469264417,-0.313974788,0.153658986
28,1,7,0.188075384,0.405348375,0.671363417,-0.457416788,0.153658986
28,1,7,0.209967384,0.474832605,0.902333417,-0.084467788,0.137179986
28,1,7,0.058011384,0.711704865,1.046689417,-0.027090788,0.137179986
28,1,7,0.158714384,0.563259945,0.498136417,-0.457416788,0.137179986
28,1,7,0.107976384,0.585371685,0.527007417,0.776185212,0.159151986
28,1,7,0.076039384,-0.062068695,1.017818417,-0.084467788,0.164644986
28,1,7,0.178803384,0.926465385,0.382651417,-0.486104788,0.164644986
28,1,7,0.122399384,1.024369185,0.353779417,0.116351212,0.159151986
28,1,7,0.178803384,0.364293525,0.324908417,0.116351212,0.159151986
28,1,7,0.154335384,0.736965615,0.267166417,0.058974212,0.164644986
28,1,7,0.191423384,0.689593125,0.642492417,0.116351212,0.170138986
28,1,7,0.161289384,0.471673785,0.324908417,-0.313974788,0.164644986
28,1,7,0.241646384,0.427460115,0.180552417,0.173728212,0.164644986
28,1,7,0.232116384,0.654855915,0.209423417,0.431924212,0.170138986
28,1,7,0.247312384,0.718022505,0.209423417,0.145040212,0.181124986
28,1,7,0.243964384,0.796973385,0.238294417,-0.256597788,0.170138986
28,1,7,0.275127384,0.575895225,0.642492417,0.345858212,0.164644986
28,1,7,0.272037384,1.018051545,0.440393417,0.202416212,0.159151986
28,1,7,0.220526384,0.980155515,0.844590417,-0.199220788,0.159151986
28,1,7,0.293929384,0.443254215,0.700234417,-0.055778788,0.164644986
28,1,7,0.248599384,0.718022505,0.267166417,0.231105212,0.170138986
28,1,7,0.311700384,0.392722905,0.555878417,0.001598212,0.170138986
28,1,7,0.314790384,0.920147745,0.642492417,-0.199220788,0.170138986
28,1,7,0.316593384,0.699069585,0.555878417,-0.227909788,0.164644986
28,1,7,0.332304384,0.695910765,0.411522417,-0.686923788,0.186617986
28,1,7,0.316593384,0.702228405,1.017818417,-0.170532788,0.192110986
28,1,7,0.347242384,0.566418765,0.844590417,0.317170212,0.203097986
28,1,7,0.345954384,1.027528005,0.007325417,-0.227909788,0.203097986
28,1,7,0.356256384,0.800132205,0.296037417,0.173728212,0.214083986
28,1,7,0.322517384,0.800132205,0.353779417,0.173728212,0.214083986
28,1,7,0.380724384,0.585371685,0.180552417,-0.170532788,0.219576986
28,1,7,0.393859384,0.692751945,0.267166417,-0.055778788,0.219576986
28,1,7,0.385102384,1.033845645,0.786848417,-0.170532788,0.236055986
28,1,7,0.379951384,0.948567315,0.151681417,-0.084467788,0.236055986
28,1,7,0.384587384,0.686434305,0.382651417,-0.313974788,0.230562986
28,1,7,0.412660384,1.065424035,0.613621417,-0.514793788,0.230562986
28,1,7,0.399268384,0.853822335,0.671363417,0.288482212,0.230562986
28,1,7,0.426568384,1.144374915,1.104432417,-0.199220788,0.230562986
28,1,7,0.430431384,1.052788755,0.931204417,-0.170532788,0.236055986
28,1,7,0.423993384,1.223335605,0.988947417,0.661431212,0.236055986
28,1,7,0.461080384,0.847504695,0.671363417,-0.572170788,0.258028986
28,1,7,0.467519384,0.778020465,0.960075417,-0.600858788,0.263521986
28,1,7,0.475503384,0.970679055,0.411522417,0.317170212,0.263521986
28,1,7,0.489153384,0.699069585,0.844590417,0.058974212,0.258028986
28,1,7,0.504349384,0.828551775,0.960075417,-0.428728788,0.258028986
28,1,7,0.512848384,0.793814565,1.364273417,-0.285286788,0.263521986
28,1,7,0.528816384,1.065424035,0.786848417,-0.113155788,0.263521986
28,1,7,0.529332384,0.822243945,1.191045417,-0.113155788,0.280001986
