MAX,Load,V,Fxw
28,7,4.170135384,15.19537525
28,7,4.053460384,15.26485948
28,7,4.302263384,16.2944386
28,7,4.488222384,16.01651149
28,7,4.200784384,15.93440179
28,7,4.229631384,16.25654257
28,7,4.366396384,15.71648245
28,7,4.636578384,15.66279232
28,7,3.914636384,15.65331586
28,7,4.277280384,16.27233667
28,7,4.385198384,15.94071943
28,7,4.297885384,15.60594337
28,7,4.334973384,16.06389379
28,7,4.363048384,16.85661046
28,7,4.376698384,16.73975374
28,7,4.354548384,16.71132436
28,7,4.444179384,16.5376285
28,7,4.373608384,16.78712623
28,7,4.458345384,16.73659492
28,7,4.386228384,17.27981386
28,7,4.450361384,17.53247041
28,7,4.510115384,17.28297268
28,7,4.572960384,17.40614704
28,7,4.524538384,17.57036644
28,7,4.425377384,17.59247818
28,7,4.684999384,17.71249372
28,7,4.712043384,17.75670739
28,7,4.676500384,18.14201476
28,7,4.597171384,17.95883263
28,7,4.488737384,17.58300172
28,7,4.637350384,17.99988748
28,7,4.673409384,17.29244914
28,7,4.640956384,17.31139225
28,7,4.701483384,17.24507665
28,7,4.946168384,18.15780886
28,7,4.939214384,17.51036848
28,7,4.783131384,17.42509015
28,7,5.018285384,18.38519485
28,7,4.806826384,17.93357188
28,7,4.949774384,18.10726774
28,7,4.490283384,17.89566604
28,7,4.854218384,18.15780886
28,7,4.886413384,19.08000772
28,7,4.854733384,19.50006211
28,7,4.884095384,19.50636994
28,7,4.689120384,19.44637198
28,7,4.681651384,20.31172189
28,7,5.041209384,20.81388598
28,7,5.096327384,20.56122943
28,7,5.132129384,20.58017254
28,7,4.692984384,20.30225524
28,7,4.995620384,19.9390498
28,7,5.005922384,20.72545864
28,7,5.054602384,20.68124497
28,7,5.041981384,20.46332563
28,7,5.227427384,21.18024043
28,7,4.955955384,21.16129732
28,7,5.365739384,21.89400622
28,7,5.167930384,21.70451626
28,7,5.192399384,22.06139425
28,7,5.230518384,21.77083186
28,7,5.168960384,21.55923016
28,7,5.200641384,21.87821212
28,7,5.203731384,21.12023266
28,7,5.205534384,21.60029482
28,7,4.821765384,22.80989725
28,7,5.372694384,22.53197014
28,7,5.474174384,22.02981586
28,7,5.210428384,21.58450072
28,7,5.206049384,22.16877451
28,7,5.366255384,22.80989725
28,7,5.348740384,23.29626724
28,7,5.351058384,21.81189652
28,7,5.342043384,22.34248018
28,7,5.524142384,23.64051976
28,7,5.389178384,24.50587948
28,7,5.348225384,21.87190429
28,7,5.292333384,21.09497191
28,7,5.439661384,21.81189652
28,7,5.764966384,22.3298449
28,7,5.446100384,21.48975574
28,7,5.484219384,20.80440952
28,7,5.463099384,21.44238325
28,7,5.317317384,22.20982936
28,7,5.394844384,22.74673066
28,7,5.583640384,22.58250145
28,7,5.522339384,22.84780309
28,7,5.479326384,22.08350599
28,7,5.434767384,21.78030832
28,7,5.563550384,21.61923793
28,7,5.594973384,22.15613923
28,7,5.670697384,22.97412646
28,7,5.479583384,23.08782436
28,7,5.614805384,22.55408188
28,7,5.636698384,22.14982159
28,7,5.612487384,22.87622266
28,7,5.623047384,22.06771189
28,7,5.881644384,22.60777201
28,7,5.733286384,23.25837121
28,7,5.771406384,24.7364341
28,7,5.730968384,24.30059542
28,7,5.899417384,23.7447412
28,7,5.772693384,23.85528028
28,7,5.931355384,22.97096764
28,7,5.845585384,23.13203803
28,7,5.844555384,23.08782436
28,7,5.856145384,22.61408965
28,7,5.869024384,23.22047518
28,7,5.866448384,22.17193333
28,7,5.875463384,20.13170839
28,7,5.522597384,17.78197795
28,7,5.797935384,17.28297268
28,7,6.016867384,15.18905761
28,7,5.968445384,12.97197799
28,7,5.734574384,13.4299186
28,7,5.955051384,12.15714958
28,7,5.946809384,10.48643791
28,7,5.964324384,8.765204745
28,7,5.978490384,7.855631355
28,7,6.008883384,6.064913955
28,7,5.992398384,5.654336025
28,7,6.091820384,4.160498655
28,7,5.865160384,4.286822025
28,7,6.010686384,3.263550735
28,7,6.161106384,2.669810295
28,7,6.151576384,2.890878645
28,7,6.276754384,3.263550735
28,7,6.193044384,3.446732865
28,7,6.714624384,4.381567005
28,7,6.273663384,4.830040965
28,7,6.178620384,4.788986115
28,7,6.407600384,5.341671705
28,7,6.215710384,5.673288945
28,7,6.340889384,6.961852065
28,7,6.124273384,6.617599545
28,7,6.503158384,6.810248325
28,7,6.638125384,6.289141125
28,7,6.396267384,5.534330295
28,7,6.308693384,6.450211515
28,7,6.345010384,5.632234095
28,7,6.432326384,5.701708515
28,7,6.384933384,4.987952535
28,7,6.445205384,4.394202285
28,7,6.130970384,4.931103585
28,7,6.122470384,4.833199785
28,7,6.462720384,5.104809255
28,7,6.391888384,4.953215325
28,7,6.434129384,4.624756905
28,7,6.479204384,5.310093315
28,7,6.484871384,5.250085545
28,7,6.645595384,5.171124855
28,7,6.661049384,5.641710555
28,7,6.789062384,5.973317985
28,7,6.477659384,6.333354795
28,7,6.707155384,5.550114585
28,7,6.493371384,5.029007385
28,7,6.629883384,5.957533695
28,7,6.577081384,5.439575505
28,7,6.628595384,5.209030695
28,7,6.552869384,4.766874375
28,7,6.602838384,4.978476075
28,7,6.783138384,5.486947995
28,7,6.804002384,5.224814985
28,7,6.770002384,5.130070005
28,7,6.763563384,5.461687245
28,7,6.555445384,4.779509655
28,7,6.633232384,5.227973805
28,7,6.569869384,5.395361835
28,7,6.798335384,5.524853835
28,7,6.855516384,5.610122355
28,7,6.714367384,5.310093315
28,7,6.778244384,6.064913955
28,7,6.926091384,6.112286445
28,7,7.039938384,5.196395415
28,7,6.918364384,4.798452765
28,7,6.730851384,5.417473575
28,7,6.890288384,5.843835795
28,7,6.829759384,5.531171475
28,7,6.885137384,5.000587815
28,7,6.952106384,5.537489115
28,7,7.181089384,5.136387645
28,7,6.747078384,4.855301715
28,7,6.992030384,5.701708515
28,7,6.919137384,5.227973805
28,7,6.973484384,5.246926725
28,7,6.956485384,5.010054465
28,7,6.937682384,5.657494845
28,7,7.112317384,6.219666705
28,7,7.155589384,5.711184975
28,7,6.878182384,5.158499385
28,7,7.224619384,5.733296715
28,7,6.736003384,6.058596315
28,7,6.858607384,5.701708515
28,7,7.074453384,5.076379875
28,7,7.005424384,5.881731825
28,7,6.938712384,4.959523155
28,7,7.071878384,5.221656165
28,7,7.059256384,5.505900915
28,7,7.658635384,5.395361835
28,7,7.097893384,4.908991845
28,7,7.247543384,4.965840795
28,7,7.427846384,5.651177205
28,7,7.299058384,5.199554235
28,7,7.200922384,5.013213285
28,7,7.223846384,4.978476075
28,7,7.735393384,4.972158435
28,7,7.201180384,5.095332795
28,7,7.265831384,5.325887415
28,7,7.272528384,5.272197285
28,7,7.131377384,5.231132625
28,7,7.335891384,4.883731095
28,7,7.336407384,5.805929955
28,7,6.836971384,5.155340565
28,7,7.297770384,4.754239095
28,7,7.319407384,5.777510385
28,7,7.206846384,5.284822755
28,7,7.465967384,4.978476075
28,7,7.259134384,4.665811755
28,7,7.236210384,6.090174705
28,7,7.616907384,5.101650435
28,7,7.298543384,4.880572275
28,7,7.264801384,5.622757635
28,7,7.132923384,5.875414185
28,7,7.431452384,5.234291445
28,7,7.553028384,4.804770405
28,7,7.483482384,5.483798985
28,7,7.353407384,5.401679475
28,7,7.448967384,5.082697515
28,7,7.415482384,5.373259905
28,7,7.504604384,5.638551735
28,7,7.556119384,5.291140395
28,7,7.455149384,5.357465805
28,7,7.394876384,5.711184975
28,7,7.469831384,4.848993885
28,7,7.447937384,4.675288215
28,7,7.394104384,5.449051965
28,7,7.308331384,5.130070005
28,7,7.633907384,4.710025425
28,7,7.409816384,5.395361835
28,7,7.255528384,5.591169435
28,7,7.596559384,5.287981575
28,7,7.606347384,4.577384415
28,7,7.261452384,5.641710555
28,7,7.605316384,5.104809255
28,7,7.666877384,4.132069275
28,7,7.180574384,5.063744595
28,7,7.400028384,5.363783445
28,7,7.525725384,5.060595585
28,7,7.592953384,4.599486345
28,7,7.360361384,4.946897685
28,7,7.806227384,5.167966035
28,7,7.553286384,4.248925995
28,7,7.699847384,5.092173975
28,7,7.647816384,4.763715555
28,7,7.605574384,4.744762635
28,7,7.630044384,5.401679475
28,7,7.548392384,4.962681975
28,7,7.593468384,4.675288215
28,7,7.739257384,5.126911185
28,7,7.388437384,5.310093315
28,7,7.587801384,4.839517425
28,7,7.635710384,4.858460535
28,7,7.720453384,5.995429725
28,7,7.751878384,5.395361835
28,7,7.586771384,5.019530925
28,7,7.873712384,5.430108855
28,7,7.580846384,5.095332795
28,7,7.695983384,5.174283675
28,7,7.691862384,5.000587815
28,7,7.643438384,4.861619355
28,7,7.936819384,5.076379875
28,7,7.816530384,5.499583275
28,7,7.400028384,5.395361835
28,7,7.651938384,5.512218555
28,7,7.812409384,4.488947265
28,7,8.041654384,5.158499385
28,7,7.798242384,4.763715555
28,7,7.884788384,4.940580045
28,7,7.904107384,5.881731825
28,7,7.809060384,5.341671705
28,7,7.776605384,4.804770405
28,7,7.773257384,4.264720095
28,7,7.797727384,5.259562005
28,7,7.903076384,5.259562005
28,7,7.733847384,4.665811755
28,7,7.694696384,5.246926725
28,7,7.844091384,4.997428995
28,7,7.873712384,4.558431495
28,7,8.115322384,5.654336025
28,7,7.843576384,4.223655435
28,7,7.861349384,4.826882145
28,7,7.935016384,5.900684745
28,7,7.803651384,5.329036425
28,7,7.874485384,4.770033195
28,7,7.713499384,4.637382375
28,7,7.775317384,4.934262405
28,7,7.881182384,5.025848565
28,7,7.960001384,4.817405685
28,7,7.973653384,5.483798985
28,7,7.964380384,4.577384415
28,7,7.829151384,4.359465075
28,7,8.161687384,5.480640165
28,7,7.673574384,4.514217825
28,7,7.950986384,4.511059005
28,7,8.061745384,5.774351565
28,7,7.883500384,5.054277945
28,7,7.944031384,4.384725825
28,7,7.618453384,4.779509655
28,7,7.842288384,4.643700015
28,7,7.920077384,4.795303755
28,7,7.915183384,4.994270175
28,7,7.900243384,4.119433995
28,7,7.987562384,4.940580045
28,7,7.956395384,4.479470805
28,7,7.953047384,4.599486345
28,7,7.964638384,4.779509655
28,7,7.862379384,4.770033195
28,7,7.906425384,5.540638125
28,7,7.953304384,4.646858835
28,7,7.947895384,4.340512155
28,7,8.157565384,4.662652935
28,7,7.949698384,3.873095085
28,7,7.909773384,4.334194515
28,7,7.791545384,5.625916455
28,7,8.017442384,4.659494115
28,7,8.067155384,5.041642665
28,7,7.935016384,4.710025425
28,7,7.723802384,4.596327525
28,7,8.116610384,4.324718055
28,7,7.973911384,5.253244365
28,7,7.969274384,4.760556735
28,7,7.968759384,4.286822025
28,7,8.139277384,4.962681975
28,7,7.956910384,4.558431495
28,7,8.036503384,4.419472845
28,7,8.061745384,4.902674205
28,7,8.052472384,4.735295985
28,7,8.034184384,4.356306255
28,7,7.906683384,4.015212555
28,7,7.973653384,5.287981575
28,7,8.032381384,4.457368875
28,7,7.829666384,4.027847835
28,7,8.029805384,4.387884645
28,7,8.040624384,4.590009885
28,6.5,-0.006534164,-0.497887771
28,6.5,-0.008079164,-0.927408811
28,6.5,0.004282836,-0.093627481
28,6.5,0.004282836,-0.131533321
28,6.5,-0.026623164,-0.425244721
28,6.5,0.005570836,0.383266049
28,6.5,0.002737836,-0.747385501
28,6.5,-0.002671164,-0.406301611
28,6.5,0.009691836,-0.339976201
28,6.5,0.000676836,-0.005200141
28,6.5,0.006085836,0.092703659
28,6.5,0.005570836,0.272726969
28,6.5,0.002479836,0.190607459
28,6.5,0.005055836,-0.036788341
28,6.5,-0.001383164,0.171664349
28,6.5,-0.001125164,0.383266049
28,6.5,-0.001125164,-0.962146021
28,6.5,-0.011170164,0.010593959
28,6.5,0.006085836,-0.475776031
28,6.5,0.006600836,-0.706330651
28,6.5,0.010206836,-0.049413811
28,6.5,-0.004216164,0.301146539
28,6.5,-0.005761164,0.080068379
28,6.5,-0.004474164,0.279044609
28,6.5,-0.002671164,0.667500989
28,6.5,0.005055836,-0.131533321
28,6.5,0.002994836,0.241138769
28,6.5,-0.000610164,0.042172349
28,6.5,0.004025836,-0.349452661
28,6.5,0.002479836,-0.122056861
28,6.5,0.011494836,-0.38103109
28,6.5,-0.001125164,-0.324182101
28,6.5,-0.011943164,0.260091689
28,6.5,0.004282836,0.130599689
28,6.5,-0.007564164,-0.141009781
28,6.5,0.000934836,0.013752779
28,6.5,0.000419836,-0.077843191
28,6.5,0.006085836,0.149552609
28,6.5,-0.002413164,-0.327340921
28,6.5,0.000676836,0.162187889
28,6.5,0.008403836,-0.046254991
28,6.5,-0.008852164,-0.422085901
28,6.5,0.005570836,0.026378249
28,6.5,-0.002671164,-0.399983971
28,6.5,0.001707836,-0.020994241
28,6.5,0.001449836,-0.065207911
28,6.5,-0.010140164,0.234821129
28,6.5,-0.016579164,0.496954139
28,6.5,-0.002156164,0.152711429
28,6.5,0.003252836,0.121133039
28,6.5,0.004797836,0.159029069
28,6.5,0.007888836,0.370630769
28,6.5,0.004282836,0.042172349
28,6.5,-0.003958164,0.509589419
28,6.5,-0.029199164,0.177972179
28,6.5,0.102410836,-0.279968431
28,6.5,0.002222836,-0.150476431
28,6.5,-0.026623164,0.234821129
28,6.5,0.015099836,0.206401559
28,6.5,0.012781836,0.291670079
28,6.5,0.001707836,-0.049413811
28,6.5,-0.032547164,0.294828899
28,6.5,-0.002928164,0.231662309
28,6.5,0.198219836,0.664342169
28,6.5,0.233761836,-0.112580401
28,6.5,-0.023532164,0.872785049
28,6.5,-0.032547164,0.661183349
28,6.5,0.155466836,0.825412559
28,6.5,0.025917836,0.496954139
28,6.5,0.198219836,0.329575919
28,6.5,-0.036925164,0.310622999
28,6.5,-0.027396164,0.376948409
28,6.5,0.007115836,0.433797359
28,6.5,0.134089836,0.329575919
28,6.5,0.092880836,0.272726969
28,6.5,0.160874836,0.689612729
28,6.5,0.163450836,0.695930369
28,6.5,0.087987836,0.556961909
28,6.5,0.081033836,0.124282049
28,6.5,0.189978836,0.225354479
28,6.5,0.224232836,0.676977449
28,6.5,0.115030836,0.784357709
28,6.5,0.171434836,0.847524299
28,6.5,0.070731836,1.115974949
28,6.5,0.087729836,0.010593959
28,6.5,0.224747836,0.661183349
28,6.5,0.201825836,0.348519029
28,6.5,0.219596836,0.828571379
28,6.5,0.222429836,0.575914829
28,6.5,0.176842836,1.128600419
28,6.5,0.218051836,0.519065879
28,6.5,0.243548836,0.812777279
28,6.5,0.265440836,1.027537799
28,6.5,0.266213836,0.547485449
28,6.5,0.262092836,0.658024529
28,6.5,0.277803836,0.898055609
28,6.5,0.229641836,0.705397019
28,6.5,0.275485836,0.923316359
28,6.5,0.254108836,1.125451409
28,6.5,0.295059836,1.242298319
28,6.5,0.298665836,0.695930369
28,6.5,0.276000836,1.106498489
28,6.5,0.308452836,1.217037569
28,6.5,0.316693836,0.436956179
28,6.5,0.324420836,0.983324129
28,6.5,0.338070836,0.361154309
28,6.5,0.333949836,1.150712159
28,6.5,0.360992836,0.506430599
28,6.5,0.332662836,0.405367979
28,6.5,0.353523836,0.610652039
28,6.5,0.383142836,0.585391289
28,6.5,0.389323836,0.061125269
28,6.5,0.411215836,0.443264009
28,6.5,0.418942836,0.493795319
28,6.5,0.417911836,1.523384249
28,6.5,0.432077836,1.008594689
28,6.5,0.428471836,0.920157539
28,6.5,0.443409836,0.241138769
28,6.5,0.473543836,0.244297589
28,6.5,0.483845836,0.023219429
28,6.5,0.493374836,-0.046254991
28,6.5,0.486420836,1.198084649
28,6.5,0.493889836,1.160188619
28,6.5,0.505994836,0.490646309
28,6.5,0.529689836,1.232831669
28,6.5,0.550808836,0.310622999
28,6.5,0.534840836,1.122292589
28,6.5,0.535098836,0.970688849
28,6.5,0.570897836,0.364313129
28,6.5,0.573215836,0.635922599
28,6.5,0.561883836,0.528542339
28,6.5,0.594335836,1.513907789
28,6.5,0.594592836,1.270727699
28,6.5,0.619060836,0.901214429
28,6.5,0.624726836,0.891737969
28,6.5,0.640952836,1.355996219
28,6.5,0.640437836,0.746461679
28,6.5,0.663359836,1.185449369
28,6.5,0.674949836,1.163347439
28,6.5,0.689629836,1.482329399
28,6.5,0.701992836,1.580233199
28,6.5,0.720535836,0.708555839
28,6.5,0.737534836,1.482329399
28,6.5,0.739079836,1.614970409
28,6.5,0.746033836,1.134918059
28,6.5,0.749639836,1.381266779
28,6.5,0.783893836,1.368631499
28,6.5,0.790332836,1.798152539
28,6.5,0.797801836,1.425480449
28,6.5,0.806043836,1.043331899
28,6.5,0.816860836,1.037014259
28,6.5,0.833601836,0.932792819
28,6.5,0.836949836,1.258092419
28,6.5,0.865537836,1.703407559
28,6.5,0.867855836,0.822253739
28,6.5,0.892838836,1.141235699
28,6.5,0.888717836,1.561280279
28,6.5,0.908033836,1.760256509
28,6.5,0.932243836,1.242298319
28,6.5,0.952848836,1.229672849
28,6.5,0.972937836,1.554962639
28,6.5,0.973194836,1.485488219
28,6.5,0.981436836,1.273886519
28,6.5,0.998434836,1.441274549
28,6.5,1.005903836,1.378107959
28,6.5,1.056384836,1.406527529
28,6.5,1.066686836,1.589709659
28,6.5,1.000237836,1.453900019
28,6.5,1.061020836,1.577074379
28,6.5,1.040415836,1.883421059
28,6.5,1.091411836,1.602344939
28,6.5,1.088835836,1.567597919
28,6.5,1.136740836,1.577074379
28,6.5,1.126695836,1.697089919
28,6.5,1.140346836,1.813946639
28,6.5,1.164040836,1.706566379
28,6.5,1.184902836,1.564439099
28,6.5,1.186705836,1.305464909
28,6.5,1.214263836,1.400209889
28,6.5,1.223535836,1.602344939
28,6.5,1.233322836,1.482329399
28,6.5,1.251351836,1.605493949
28,6.5,1.257017836,1.687613459
28,6.5,1.279424836,2.398220429
28,6.5,1.288438836,1.861319129
28,6.5,1.316254836,1.614970409
28,6.5,1.352311836,1.564439099
28,6.5,1.376006836,1.665501719
28,6.5,1.360295836,1.886579879
28,6.5,1.365704836,2.252934329
28,6.5,1.377809836,1.747621229
28,6.5,1.411806836,2.335053839
28,6.5,1.413094836,1.896056339
28,6.5,1.410003836,2.082387479
28,6.5,1.487269836,1.845525029
28,6.5,1.479285836,2.398220429
28,6.5,1.490617836,1.633923329
28,6.5,1.505555836,2.110816859
28,6.5,1.523069836,2.063444369
28,6.5,1.530022836,2.331895019
28,6.5,1.551657836,1.839207389
28,6.5,1.538007836,1.886579879
28,6.5,1.583593836,1.592868479
28,6.5,1.638452836,2.470853669
28,6.5,1.555520836,2.455059569
28,6.5,1.495510836,2.003436599
28,6.5,1.711339836,1.933952369
28,6.5,1.613985836,2.085546299
28,6.5,1.708506836,2.344530299
28,6.5,1.679918836,2.679296549
28,6.5,1.689705836,2.218197119
28,6.5,1.662147836,2.306624459
28,6.5,1.700780836,2.303465639
28,6.5,1.745594836,1.886579879
28,6.5,1.760017836,2.041332629
28,6.5,1.758472836,2.499283049
28,6.5,1.756669836,2.205561839
28,6.5,1.746109836,2.575075109
28,6.5,1.779591836,1.990801319
28,6.5,1.844494836,2.543496719
28,6.5,1.857372836,2.641400519
28,6.5,1.979452836,1.965540569
28,6.5,1.821830836,2.524543799
28,6.5,1.804058836,2.376108689
28,6.5,1.730398836,2.091863939
28,6.5,1.781909836,2.072920829
28,6.5,1.967862836,2.322418559
28,6.5,1.960651836,2.319259739
28,6.5,1.967604836,1.877103419
28,6.5,2.035341836,2.410845899
28,6.5,2.002117836,2.265569609
28,6.5,2.089169836,2.186618729
28,6.5,2.048476836,2.414004719
28,6.5,2.066247836,2.451910559
28,6.5,2.007010836,3.045650999
28,6.5,2.060323836,2.224514759
28,6.5,2.057490836,2.751939599
28,6.5,2.122651836,2.540337899
28,6.5,2.113895836,2.388743969
28,6.5,2.116212836,2.704567109
28,6.5,2.133469836,2.470853669
28,6.5,2.136302836,3.014072609
28,6.5,2.081443836,2.710884749
28,6.5,2.135529836,2.252934329
28,6.5,2.183176836,3.134088149
28,6.5,2.474984836,2.638241699
28,6.5,2.255034836,2.429798819
28,6.5,2.366812836,3.165666539
28,6.5,2.317104836,2.995119689
28,6.5,2.381750836,3.001437329
28,6.5,2.279501836,2.736145499
28,6.5,2.323028836,3.595187579
28,6.5,2.287485836,2.609822129
28,6.5,2.317877836,2.751939599
28,6.5,2.354449836,3.140405789
28,6.5,2.586505836,3.096182309
28,6.5,2.450259836,3.235150769
28,6.5,2.393082836,3.178301819
28,6.5,2.384583836,3.389903519
28,6.5,2.361403836,3.111976409
28,6.5,2.432488836,3.051968639
28,6.5,2.479105836,3.187778279
28,6.5,2.481423836,3.317260469
28,6.5,2.567188836,3.216197849
28,6.5,2.338996836,3.576234659
